x_crd,y_crd,phi,
3.36388,1.36792,1.56322
3.36384,1.36802,1.5633
3.3638,1.36812,1.56339
3.36377,1.36821,1.56347
3.36373,1.36831,1.56356
3.36369,1.3684,1.56364
3.36365,1.3685,1.56373
3.36361,1.3686,1.56381
3.36357,1.36869,1.5639
3.36353,1.36879,1.56398
3.36349,1.36888,1.56407
3.36346,1.36897,1.56415
3.36342,1.36907,1.56424
3.36338,1.36916,1.56432
3.36334,1.36926,1.5644
3.3633,1.36935,1.56449
3.36326,1.36944,1.56457
3.36323,1.36954,1.56465
3.36319,1.36963,1.56474
3.36315,1.36972,1.56482
3.36311,1.36982,1.5649
3.36308,1.36991,1.56498
3.36304,1.37,1.56507
3.363,1.37009,1.56515
3.36296,1.37019,1.56523
3.36293,1.37028,1.56531
3.36289,1.37037,1.56539
3.36285,1.37046,1.56548
3.36281,1.37055,1.56556
3.36278,1.37064,1.56564
3.36274,1.37073,1.56572
3.3627,1.37082,1.5658
3.36267,1.37091,1.56588
3.36263,1.371,1.56596
3.36259,1.3711,1.56604
3.36256,1.37119,1.56612
3.36252,1.37127,1.5662
3.36248,1.37136,1.56628
3.36245,1.37145,1.56636
3.36241,1.37154,1.56644
3.36237,1.37163,1.56652
3.36234,1.37172,1.5666
3.3623,1.37181,1.56668
3.36226,1.3719,1.56676
3.36223,1.37199,1.56684
3.36219,1.37208,1.56692
3.36216,1.37216,1.567
3.36212,1.37225,1.56707
3.36208,1.37234,1.56715
3.36205,1.37243,1.56723
3.36201,1.37251,1.56731
3.36198,1.3726,1.56739
3.36194,1.37269,1.56746
3.36191,1.37277,1.56754
3.36187,1.37286,1.56762
3.36184,1.37295,1.5677
3.3618,1.37303,1.56777
3.36177,1.37312,1.56785
3.36173,1.37321,1.56793
3.3617,1.37329,1.568
3.36166,1.37338,1.56808
3.36163,1.37346,1.56816
3.36159,1.37355,1.56823
3.36156,1.37363,1.56831
3.36152,1.37372,1.56838
3.36149,1.3738,1.56846
3.36145,1.37389,1.56853
3.36142,1.37397,1.56861
3.36138,1.37406,1.56868
3.36135,1.37414,1.56876
3.36131,1.37422,1.56883
3.36128,1.37431,1.56891
3.36125,1.37439,1.56898
3.36121,1.37447,1.56906
3.36118,1.37456,1.56913
3.36114,1.37464,1.56921
3.36111,1.37472,1.56928
3.36108,1.37481,1.56935
3.36104,1.37489,1.56943
3.36101,1.37497,1.5695
3.36098,1.37505,1.56958
3.36094,1.37514,1.56965
3.36091,1.37522,1.56972
3.36088,1.3753,1.56979
3.36084,1.37538,1.56987
3.36081,1.37546,1.56994
3.36077,1.37554,1.57001
3.36074,1.37562,1.57008
3.36071,1.3757,1.57016
3.36068,1.37579,1.57023
3.36064,1.37587,1.5703
3.36061,1.37595,1.57037
3.36058,1.37603,1.57044
3.36054,1.37611,1.57052
3.36051,1.37619,1.57059
3.36048,1.37627,1.57066
3.36045,1.37635,1.57073
3.36041,1.37643,1.5708
3.36038,1.3765,1.57087
3.36035,1.37658,1.57094
3.36032,1.37666,1.57101
3.36028,1.37674,1.57108
3.36025,1.37682,1.57115
3.36022,1.3769,1.57122
3.36019,1.37698,1.57129
3.36016,1.37706,1.57136
3.36012,1.37713,1.57143
3.36009,1.37721,1.5715
3.36006,1.37729,1.57157
3.36003,1.37737,1.57164
3.36,1.37744,1.57171
3.35996,1.37752,1.57178
3.35993,1.3776,1.57185
3.3599,1.37768,1.57192
3.35987,1.37775,1.57198
3.35984,1.37783,1.57205
3.35981,1.37791,1.57212
3.35978,1.37798,1.57219
3.35974,1.37806,1.57226
3.35971,1.37813,1.57233
3.35968,1.37821,1.57239
3.35965,1.37829,1.57246
3.35962,1.37836,1.57253
3.35959,1.37844,1.5726
3.35956,1.37851,1.57266
3.35953,1.37859,1.57273
3.3595,1.37866,1.5728
3.35947,1.37874,1.57286
3.35944,1.37881,1.57293
3.3594,1.37889,1.573
3.35937,1.37896,1.57306
3.35934,1.37903,1.57313
3.35931,1.37911,1.5732
3.35928,1.37918,1.57326
3.35925,1.37926,1.57333
3.35922,1.37933,1.57339
3.35919,1.3794,1.57346
3.35916,1.37948,1.57352
3.35913,1.37955,1.57359
3.3591,1.37962,1.57365
3.35907,1.37969,1.57372
3.35904,1.37977,1.57378
3.35901,1.37984,1.57385
3.35898,1.37991,1.57391
3.35895,1.37998,1.57398
3.35892,1.38006,1.57404
3.35889,1.38013,1.57411
3.35886,1.3802,1.57417
3.35883,1.38027,1.57424
3.35881,1.38034,1.5743
3.35878,1.38042,1.57436
3.35875,1.38049,1.57443
3.35872,1.38056,1.57449
3.35869,1.38063,1.57455
3.35866,1.3807,1.57462
3.35863,1.38077,1.57468
3.3586,1.38084,1.57474
3.35857,1.38091,1.57481
3.35854,1.38098,1.57487
3.35851,1.38105,1.57493
3.35849,1.38112,1.57499
3.35846,1.38119,1.57506
3.35843,1.38126,1.57512
3.3584,1.38133,1.57518
3.35837,1.3814,1.57524
3.35834,1.38147,1.57531
3.35831,1.38154,1.57537
3.35829,1.38161,1.57543
3.35826,1.38168,1.57549
3.35823,1.38175,1.57555
3.3582,1.38181,1.57561
3.35817,1.38188,1.57567
3.35814,1.38195,1.57574
3.35812,1.38202,1.5758
3.35809,1.38209,1.57586
3.35806,1.38216,1.57592
3.35803,1.38222,1.57598
3.358,1.38229,1.57604
3.35798,1.38236,1.5761
3.35795,1.38243,1.57616
3.35792,1.38249,1.57622
3.35789,1.38256,1.57628
3.35787,1.38263,1.57634
3.35784,1.38269,1.5764
3.35781,1.38276,1.57646
3.35778,1.38283,1.57652
3.35776,1.38289,1.57658
3.35773,1.38296,1.57664
3.3577,1.38303,1.5767
3.35767,1.38309,1.57675
3.35765,1.38316,1.57681
3.35762,1.38322,1.57687
3.35759,1.38329,1.57693
3.35757,1.38335,1.57699
3.35754,1.38342,1.57705
3.35751,1.38349,1.57711
3.35749,1.38355,1.57716
3.35746,1.38362,1.57722
3.35743,1.38368,1.57728
3.35741,1.38374,1.57734
3.35738,1.38381,1.5774
3.35735,1.38387,1.57745
3.35733,1.38394,1.57751
3.3573,1.384,1.57757
3.35727,1.38407,1.57763
3.35725,1.38413,1.57768
3.35722,1.38419,1.57774
3.35719,1.38426,1.5778
3.35717,1.38432,1.57785
3.35714,1.38438,1.57791
3.35712,1.38445,1.57797
3.35709,1.38451,1.57802
3.35706,1.38457,1.57808
3.35704,1.38464,1.57814
3.35701,1.3847,1.57819
3.35699,1.38476,1.57825
3.35696,1.38483,1.5783
3.35693,1.38489,1.57836
3.35691,1.38495,1.57841
3.35688,1.38501,1.57847
3.35686,1.38507,1.57853
3.35683,1.38514,1.57858
3.35681,1.3852,1.57864
3.35678,1.38526,1.57869
3.35676,1.38532,1.57875
3.35673,1.38538,1.5788
3.35671,1.38544,1.57886
3.35668,1.3855,1.57891
3.35665,1.38557,1.57897
3.35663,1.38563,1.57902
3.3566,1.38569,1.57907
3.35658,1.38575,1.57913
3.35655,1.38581,1.57918
3.35653,1.38587,1.57924
3.3565,1.38593,1.57929
3.35648,1.38599,1.57934
3.35645,1.38605,1.5794
3.35643,1.38611,1.57945
3.35641,1.38617,1.5795
3.35638,1.38623,1.57956
3.35636,1.38629,1.57961
3.35633,1.38635,1.57966
3.35631,1.38641,1.57972
3.35628,1.38647,1.57977
3.35626,1.38653,1.57982
3.35623,1.38659,1.57988
3.35621,1.38664,1.57993
3.35619,1.3867,1.57998
3.35616,1.38676,1.58003
3.35614,1.38682,1.58009
3.35611,1.38688,1.58014
3.35609,1.38694,1.58019
3.35606,1.387,1.58024
3.35604,1.38705,1.58029
3.35602,1.38711,1.58035
3.35599,1.38717,1.5804
3.35597,1.38723,1.58045
3.35595,1.38728,1.5805
3.35592,1.38734,1.58055
3.3559,1.3874,1.5806
3.35587,1.38746,1.58065
3.35585,1.38751,1.58071
3.35583,1.38757,1.58076
3.3558,1.38763,1.58081
3.35578,1.38768,1.58086
3.35576,1.38774,1.58091
3.35573,1.3878,1.58096
3.35571,1.38785,1.58101
3.35569,1.38791,1.58106
3.35566,1.38797,1.58111
3.35564,1.38802,1.58116
3.35562,1.38808,1.58121
3.35559,1.38813,1.58126
3.35557,1.38819,1.58131
3.35555,1.38825,1.58136
3.35552,1.3883,1.58141
3.3555,1.38836,1.58146
3.35548,1.38841,1.58151
3.35546,1.38847,1.58156
3.35543,1.38852,1.58161
3.35541,1.38858,1.58166
3.35539,1.38863,1.58171
3.35536,1.38869,1.58176
3.35534,1.38874,1.5818
3.35532,1.3888,1.58185
3.3553,1.38885,1.5819
3.35527,1.38891,1.58195
3.35525,1.38896,1.582
3.35523,1.38901,1.58205
3.35521,1.38907,1.5821
3.35518,1.38912,1.58214
3.35516,1.38918,1.58219
3.35514,1.38923,1.58224
3.35512,1.38928,1.58229
3.3551,1.38934,1.58234
3.35507,1.38939,1.58238
3.35505,1.38944,1.58243
3.35503,1.3895,1.58248
3.35501,1.38955,1.58253
3.35499,1.3896,1.58257
3.35496,1.38965,1.58262
3.35494,1.38971,1.58267
3.35492,1.38976,1.58271
3.3549,1.38981,1.58276
3.35488,1.38986,1.58281
3.35486,1.38992,1.58285
3.35483,1.38997,1.5829
3.35481,1.39002,1.58295
3.35479,1.39007,1.58299
3.35477,1.39013,1.58304
3.35475,1.39018,1.58309
3.35473,1.39023,1.58313
3.35471,1.39028,1.58318
3.35468,1.39033,1.58323
3.35466,1.39038,1.58327
3.35464,1.39043,1.58332
3.35462,1.39049,1.58336
3.3546,1.39054,1.58341
3.35458,1.39059,1.58345
3.35456,1.39064,1.5835
3.35454,1.39069,1.58355
3.35451,1.39074,1.58359
3.35449,1.39079,1.58364
3.35447,1.39084,1.58368
3.35445,1.39089,1.58373
3.35443,1.39094,1.58377
3.35441,1.39099,1.58382
3.35439,1.39104,1.58386
3.35437,1.39109,1.5839
3.35435,1.39114,1.58395
3.35433,1.39119,1.58399
3.35431,1.39124,1.58404
3.35429,1.39129,1.58408
3.35427,1.39134,1.58413
3.35425,1.39139,1.58417
3.35422,1.39144,1.58422
3.3542,1.39149,1.58426
3.35418,1.39154,1.5843
3.35416,1.39159,1.58435
3.35414,1.39163,1.58439
3.35412,1.39168,1.58443
3.3541,1.39173,1.58448
3.35408,1.39178,1.58452
3.35406,1.39183,1.58456
3.35404,1.39188,1.58461
3.35402,1.39193,1.58465
3.354,1.39197,1.58469
3.35398,1.39202,1.58474
3.35396,1.39207,1.58478
3.35394,1.39212,1.58482
3.35392,1.39217,1.58487
3.3539,1.39221,1.58491
3.35388,1.39226,1.58495
3.35386,1.39231,1.58499
3.35384,1.39236,1.58504
3.35382,1.3924,1.58508
3.35381,1.39245,1.58512
3.35379,1.3925,1.58516
3.35377,1.39254,1.5852
3.35375,1.39259,1.58525
3.35373,1.39264,1.58529
3.35371,1.39268,1.58533
3.35369,1.39273,1.58537
3.35367,1.39278,1.58541
3.35365,1.39282,1.58545
3.35363,1.39287,1.5855
3.35361,1.39292,1.58554
3.35359,1.39296,1.58558
3.35357,1.39301,1.58562
3.35355,1.39306,1.58566
3.35353,1.3931,1.5857
3.35352,1.39315,1.58574
3.3535,1.39319,1.58578
3.35348,1.39324,1.58583
3.35346,1.39328,1.58587
3.35344,1.39333,1.58591
3.35342,1.39337,1.58595
3.3534,1.39342,1.58599
3.35338,1.39346,1.58603
3.35336,1.39351,1.58607
3.35335,1.39356,1.58611
3.35333,1.3936,1.58615
3.35331,1.39364,1.58619
3.35329,1.39369,1.58623
3.35327,1.39373,1.58627
3.35325,1.39378,1.58631
3.35323,1.39382,1.58635
3.35322,1.39387,1.58639
3.3532,1.39391,1.58643
3.35318,1.39396,1.58647
3.35316,1.394,1.58651
3.35314,1.39404,1.58655
3.35312,1.39409,1.58659
3.35311,1.39413,1.58662
3.35309,1.39418,1.58666
3.35307,1.39422,1.5867
3.35305,1.39426,1.58674
3.35303,1.39431,1.58678
3.35302,1.39435,1.58682
3.353,1.39439,1.58686
3.35298,1.39444,1.5869
3.35296,1.39448,1.58694
3.35294,1.39452,1.58697
3.35293,1.39457,1.58701
3.35291,1.39461,1.58705
3.35289,1.39465,1.58709
3.35287,1.39469,1.58713
3.35285,1.39474,1.58717
3.35284,1.39478,1.5872
3.35282,1.39482,1.58724
3.3528,1.39486,1.58728
3.35278,1.39491,1.58732
3.35277,1.39495,1.58736
3.35275,1.39499,1.58739
3.35273,1.39503,1.58743
3.35271,1.39507,1.58747
3.3527,1.39512,1.58751
3.35268,1.39516,1.58754
3.35266,1.3952,1.58758
3.35264,1.39524,1.58762
3.35263,1.39528,1.58765
3.35261,1.39532,1.58769
3.35259,1.39537,1.58773
3.35258,1.39541,1.58777
3.35256,1.39545,1.5878
3.35254,1.39549,1.58784
3.35252,1.39553,1.58788
3.35251,1.39557,1.58791
3.35249,1.39561,1.58795
3.35247,1.39565,1.58799
3.35246,1.39569,1.58802
3.35244,1.39573,1.58806
3.35242,1.39577,1.58809
3.35241,1.39581,1.58813
3.35239,1.39586,1.58817
3.35237,1.3959,1.5882
3.35236,1.39594,1.58824
3.35234,1.39598,1.58827
3.35232,1.39602,1.58831
3.35231,1.39606,1.58835
3.35229,1.3961,1.58838
3.35227,1.39614,1.58842
3.35226,1.39618,1.58845
3.35224,1.39621,1.58849
3.35222,1.39625,1.58852
3.35221,1.39629,1.58856
3.35219,1.39633,1.58859
3.35217,1.39637,1.58863
3.35216,1.39641,1.58866
3.35214,1.39645,1.5887
3.35213,1.39649,1.58873
3.35211,1.39653,1.58877
3.35209,1.39657,1.5888
3.35208,1.39661,1.58884
3.35206,1.39665,1.58887
3.35204,1.39668,1.58891
3.35203,1.39672,1.58894
3.35201,1.39676,1.58898
3.352,1.3968,1.58901
3.35198,1.39684,1.58905
3.35196,1.39688,1.58908
3.35195,1.39692,1.58912
3.35193,1.39695,1.58915
3.35192,1.39699,1.58918
3.3519,1.39703,1.58922
3.35188,1.39707,1.58925
3.35187,1.39711,1.58929
3.35185,1.39714,1.58932
3.35184,1.39718,1.58935
3.35182,1.39722,1.58939
3.35181,1.39726,1.58942
3.35179,1.39729,1.58945
3.35177,1.39733,1.58949
3.35176,1.39737,1.58952
3.35174,1.39741,1.58955
3.35173,1.39744,1.58959
3.35171,1.39748,1.58962
3.3517,1.39752,1.58965
3.35168,1.39755,1.58969
3.35167,1.39759,1.58972
3.35165,1.39763,1.58975
